Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price,Region,Engine,Transmission
51739,https://omsk.drom.ru/lexus/rx330/48840985.html,Lexus,RX330,2003.0,3.3,230.0,4WD,227000.0,1180000.0,Омск,бензин,АКПП
51740,https://vladivostok.drom.ru/lexus/gx470/46982448.html,Lexus,GX470,2004.0,4.7,235.0,4WD,226000.0,1580000.0,Владивосток,бензин,АКПП
51741,https://chernyshevsk.drom.ru/lexus/rx330/48840609.html,Lexus,RX330,2004.0,3.3,230.0,4WD,206000.0,1070000.0,Чернышевск,бензин,АКПП
51742,https://komsomolsk.drom.ru/lexus/gx470/48839507.html,Lexus,GX470,2004.0,4.7,235.0,4WD,103000.0,1700000.0,Комсомольск-на-Амуре,бензин,АКПП
51743,https://usoliye-sibirskoe.drom.ru/lexus/rx300/48839664.html,Lexus,RX300,2003.0,3.0,150.0,4WD,295000.0,1080000.0,Усолье-Сибирское,бензин,автомат
51744,https://novosibirsk.drom.ru/lexus/rx330/48839143.html,Lexus,RX330,2004.0,3.3,230.0,4WD,193600.0,1000000.0,Новосибирск,бензин,АКПП
51747,https://ussuriisk.drom.ru/lexus/rx330/48823447.html,Lexus,RX330,2003.0,3.3,230.0,4WD,261000.0,850000.0,Уссурийск,бензин,АКПП
51748,https://magadan.drom.ru/lexus/lx470/48371789.html,Lexus,LX470,2003.0,4.7,234.0,4WD,256000.0,1300000.0,Магадан,бензин,АКПП
51749,https://biysk.drom.ru/lexus/rx300/49155284.html,Lexus,RX300,2005.0,3.0,204.0,4WD,294000.0,1150000.0,Бийск,бензин,АКПП
51750,https://nefteyugansk.drom.ru/lexus/gs300/49156455.html,Lexus,GS300,2007.0,3.0,249.0,задний,206435.0,1050000.0,Нефтеюганск,бензин,АКПП
51751,https://irkutsk.drom.ru/lexus/is250/49156227.html,Lexus,IS250,2006.0,2.5,208.0,задний,220000.0,900000.0,Иркутск,бензин,АКПП
51752,https://irkutsk.drom.ru/lexus/rx350/49156109.html,Lexus,RX350,2006.0,3.5,276.0,4WD,231500.0,880000.0,Иркутск,бензин,АКПП
51754,https://novosibirsk.drom.ru/lexus/rx350/48085684.html,Lexus,RX350,2006.0,3.5,276,4WD,242000,1000000,Новосибирск,бензин,АКПП
51755,https://irkutsk.drom.ru/lexus/lx470/47654466.html,Lexus,LX470,2007.0,4.7,234,4WD,300000,1888888,Иркутск,бензин,АКПП
51756,https://komsomolsk.drom.ru/lexus/rx450h/49155322.html,Lexus,RX450h,2009.0,3.5,249,4WD,249000,1850000,Комсомольск-на-Амуре,бензин,вариатор
51757,https://ekaterinburg.drom.ru/lexus/rx450h/49155098.html,Lexus,RX450h,2009.0,3.5,249,4WD,200000,1700000,Екатеринбург,бензин,вариатор
51758,https://vladivostok.drom.ru/lexus/sc430/49154754.html,Lexus,SC430,2006.0,4.3,276,задний,61000,850000,Владивосток,бензин,АКПП
51759,https://blagoveshchensk.drom.ru/lexus/is250/48909644.html,Lexus,IS250,2008.0,2.5,215,задний,180000,1250000,Благовещенск,бензин,АКПП
51760,https://novosibirsk.drom.ru/lexus/rx350/45506014.html,Lexus,RX350,2007.0,3.5,276,4WD,228517,1120000,Новосибирск,бензин,АКПП
51761,https://abakan.drom.ru/lexus/rx350/48851136.html,Lexus,RX350,2008.0,3.5,276,4WD,253117,1270000,Абакан,бензин,АКПП
51762,https://omsk.drom.ru/lexus/rx350/48851292.html,Lexus,RX350,2006.0,3.5,276,4WD,259191,850000,Омск,бензин,АКПП
51763,https://vladivostok.drom.ru/lexus/rx350/49143245.html,Lexus,RX350,2007.0,3.5,276,4WD,166000,1213000,Владивосток,бензин,АКПП
51764,https://habarovsk.drom.ru/lexus/rx350/48730705.html,Lexus,RX350,2006.0,3.5,276,4WD,247560,1000000,Хабаровск,бензин,АКПП
51765,https://novosibirsk.drom.ru/lexus/rx350/47789507.html,Lexus,RX350,2007.0,3.5,276,4WD,169000,1080000,Новосибирск,бензин,АКПП
51766,https://ussuriisk.drom.ru/lexus/lx470/47558644.html,Lexus,LX470,2007.0,4.7,268,4WD,120000,2300000,Уссурийск,бензин,АКПП
51767,https://omsk.drom.ru/lexus/gs460/48901981.html,Lexus,GS460,2008.0,4.6,347,задний,220215,1350000,Омск,бензин,АКПП
51768,https://magadan.drom.ru/lexus/rx350/49084246.html,Lexus,RX350,2006.0,3.5,276,4WD,200000,1180000,Магадан,бензин,АКПП
51769,https://makhachkala.drom.ru/lexus/is_f/48482018.html,Lexus,IS F,2008.0,5.0,423,задний,67000,1850000,Махачкала,бензин,АКПП
51770,https://habarovsk.drom.ru/lexus/gs300/48477912.html,Lexus,GS300,2006.0,3.0,249,задний,238721,950000,Хабаровск,бензин,АКПП
51771,https://chelyabinsk.drom.ru/lexus/is350/48477152.html,Lexus,IS350,2009.0,3.5,318,задний,110000,1400000,Челябинск,бензин,АКПП
51772,https://perm.drom.ru/lexus/rx350/48476648.html,Lexus,RX350,2006.0,3.5,276,4WD,240000,970000,Пермь,бензин,АКПП
51773,https://krasnoyarsk.drom.ru/lexus/rx350/48473498.html,Lexus,RX350,2007.0,3.5,276,4WD,380000,1400000,Красноярск,бензин,АКПП
51774,https://prokopyevsk.drom.ru/lexus/rx350/48473094.html,Lexus,RX350,2008.0,3.5,276,4WD,232000,1100000,Прокопьевск,бензин,АКПП
51775,https://yakutsk.drom.ru/lexus/lx570/48471920.html,Lexus,LX570,2008.0,5.7,367,4WD,280000,2500000,Якутск,бензин,АКПП
51776,https://ulan-ude.drom.ru/lexus/rx350/48471857.html,Lexus,RX350,2006.0,3.5,276,4WD,234628,1050000,Улан-Удэ,бензин,АКПП
51777,https://moscow.drom.ru/lexus/gs350/48177198.html,Lexus,GS350,2009.0,3.5,307,4WD,290000,930000,Москва,бензин,АКПП
51778,https://komsomolsk.drom.ru/lexus/gx470/47901090.html,Lexus,GX470,2008.0,4.7,263,4WD,173500,2355000,Комсомольск-на-Амуре,бензин,АКПП
51779,https://komsomolsk.drom.ru/lexus/gx470/47852056.html,Lexus,GX470,2007.0,4.7,263,4WD,163000,1990000,Комсомольск-на-Амуре,бензин,АКПП
51780,https://baley.drom.ru/lexus/rx350/47790513.html,Lexus,RX350,2007.0,3.5,276,4WD,183557,1350000,Балей,бензин,АКПП
51781,https://svobodniy.drom.ru/lexus/gx470/47788828.html,Lexus,GX470,2005.0,4.7,270,4WD,5000,1850000,Свободный,бензин,АКПП
51782,https://kurgan.drom.ru/lexus/rx350/47788254.html,Lexus,RX350,2008.0,3.5,276,4WD,195000,1150000,Курган,бензин,АКПП
51783,https://ulan-ude.drom.ru/lexus/rx300/47788391.html,Lexus,RX300,2005.0,3.0,204,4WD,313700,950000,Улан-Удэ,бензин,АКПП
51784,https://tomsk.drom.ru/lexus/rx350/47517342.html,Lexus,RX350,2009.0,3.5,277,4WD,266127,1850000,Томск,бензин,АКПП
51785,https://tomsk.drom.ru/lexus/lx570/47458016.html,Lexus,LX570,2008.0,5.7,383,4WD,300000,3150000,Томск,бензин,АКПП
51787,https://irkutsk.drom.ru/lexus/gx470/47128217.html,Lexus,GX470,2006.0,4.7,235,4WD,218000,1880000,Иркутск,бензин,автомат
51788,https://habarovsk.drom.ru/lexus/rx400h/47123548.html,Lexus,RX400h,2005.0,3.3,211,4WD,320000,1200000,Хабаровск,бензин,вариатор
51790,https://ekaterinburg.drom.ru/lexus/gx470/49148726.html,Lexus,GX470,2005.0,4.7,263,4WD,227000,1950000,Екатеринбург,бензин,АКПП
51791,https://vladivostok.drom.ru/lexus/lx570/46696452.html,Lexus,LX570,2008.0,5.7,383,4WD,186600,2700000,Владивосток,бензин,АКПП
51792,https://vladivostok.drom.ru/lexus/lx570/48471343.html,Lexus,LX570,2008.0,5.7,383,4WD,167077,2950000,Владивосток,бензин,АКПП
51793,https://vladivostok.drom.ru/lexus/lx570/49009316.html,Lexus,LX570,2008.0,5.7,367,4WD,156814,2975000,Владивосток,бензин,АКПП
51794,https://novosibirsk.drom.ru/lexus/ls460l/49147472.html,Lexus,LS460L,2006.0,4.6,380,задний,264000,1340000,Новосибирск,бензин,АКПП
51796,https://krasnoyarsk.drom.ru/lexus/rx350/49147146.html,Lexus,RX350,2007.0,3.5,276,4WD,267000,1147000,Красноярск,бензин,АКПП
51797,https://magadan.drom.ru/lexus/gx470/49147145.html,Lexus,GX470,2005.0,4.7,270,4WD,140111,1750000,Магадан,бензин,АКПП
51798,https://petropavlovsk-kamchatskiy.drom.ru/lexus/lx570/49147054.html,Lexus,LX570,2008.0,5.7,367,4WD,250000,2500000,Петропавловск-Камчатский,бензин,АКПП
51808,https://yuzhno-sakhalinsk.drom.ru/lexus/rx350/49145887.html,Lexus,RX350,2008.0,3.5,276,4WD,188000,1200000,Южно-Сахалинск,бензин,АКПП
51809,https://bratsk.drom.ru/lexus/rx350/48850213.html,Lexus,RX350,2009.0,3.5,275,4WD,200000,1600000,Братск,бензин,АКПП
51810,https://barnaul.drom.ru/lexus/gx470/48660419.html,Lexus,GX470,2005.0,4.7,270,4WD,200000,1999000,Барнаул,бензин,АКПП
51812,https://chita.drom.ru/lexus/rx350/49159927.html,Lexus,RX350,2008.0,3.5,276,4WD,350000,890000,Чита,бензин,АКПП
51813,https://bratsk.drom.ru/lexus/rx300/48968777.html,Lexus,RX300,2005.0,3.0,204,4WD,1,1020000,Братск,бензин,АКПП
51814,https://krasnoyarsk.drom.ru/lexus/rx350/48347209.html,Lexus,RX350,2006.0,3.5,276,4WD,225000,1183000,Красноярск,бензин,АКПП
51815,https://tyumen.drom.ru/lexus/is250/47826694.html,Lexus,IS250,2008.0,2.5,208,задний,290000,950000,Тюмень,бензин,АКПП
51816,https://nakhodka.drom.ru/lexus/gs300/48772210.html,Lexus,GS300,2006.0,3.0,249,задний,200000,800000,Находка,бензин,АКПП
51817,https://surgut.drom.ru/lexus/is250/48877449.html,Lexus,IS250,2008.0,2.5,208,задний,106000,1280000,Сургут,бензин,АКПП
51818,https://habarovsk.drom.ru/lexus/rx450h/49158993.html,Lexus,RX450h,2009.0,3.5,249,4WD,118000,1780000,Хабаровск,бензин,вариатор
51819,https://barnaul.drom.ru/lexus/gs300/49158942.html,Lexus,GS300,2005.0,3.0,245,4WD,200000,1100000,Барнаул,бензин,АКПП
51820,https://novosibirsk.drom.ru/lexus/rx330/49158899.html,Lexus,RX330,2005.0,3.3,250,4WD,233000,1300000,Новосибирск,бензин,автомат
51821,https://vladivostok.drom.ru/lexus/ls600hl/48204159.html,Lexus,LS600hL,2008.0,5.0,394,4WD,163000,1400000,Владивосток,бензин,вариатор
51822,https://omsk.drom.ru/lexus/gs300/49123730.html,Lexus,GS300,2005.0,3.0,225,4WD,211000,980000,Омск,бензин,автомат
51823,https://tomsk.drom.ru/lexus/lx570/48778051.html,Lexus,LX570,2008.0,5.7,367,4WD,316000,2550000,Томск,бензин,АКПП
51824,https://komsomolsk.drom.ru/lexus/gs300/49157994.html,Lexus,GS300,2007.0,3.0,249,задний,119000,999999,Комсомольск-на-Амуре,бензин,АКПП
51825,https://orenburg.drom.ru/lexus/is250/49158161.html,Lexus,IS250,2006.0,2.5,208,задний,258000,1050000,Оренбург,бензин,АКПП
51826,https://chita.drom.ru/lexus/rx350/48811340.html,Lexus,RX350,2006.0,3.5,276,4WD,268000,1200000,Чита,бензин,АКПП
51827,https://petropavlovsk-kamchatskiy.drom.ru/lexus/gx460/49157037.html,Lexus,GX460,2009.0,4.6,296,4WD,140000,2200000,Петропавловск-Камчатский,бензин,АКПП
51828,https://barnaul.drom.ru/lexus/rx350/48714155.html,Lexus,RX350,2008.0,3.5,276,4WD,320000,1100000,Барнаул,бензин,АКПП
51829,https://vladivostok.drom.ru/lexus/rx400h/46775465.html,Lexus,RX400h,2008.0,3.3,211,4WD,159000,1400000,Владивосток,бензин,вариатор
51830,https://habarovsk.drom.ru/lexus/rx350/46505739.html,Lexus,RX350,2009.0,3.5,275,4WD,170000,1900000,Хабаровск,бензин,АКПП
51831,https://kemerovo.drom.ru/lexus/lx470/43687364.html,Lexus,LX470,2005.0,4.7,235,4WD,350000,1850000,Кемерово,бензин,АКПП
51832,https://abakan.drom.ru/lexus/rx400h/42247148.html,Lexus,RX400h,2007.0,3.3,211,4WD,198000,1540000,Абакан,бензин,вариатор
51833,https://moscow.drom.ru/lexus/rx400h/48447098.html,Lexus,RX400h,2008.0,3.3,211,4WD,216000,1000000,Москва,бензин,вариатор
51834,https://novosibirsk.drom.ru/lexus/ls460l/49151514.html,Lexus,LS460L,2007.0,4.6,380,задний,35,855000,Новосибирск,бензин,АКПП
51835,https://nizhniy-novgorod.drom.ru/lexus/lx470/49151080.html,Lexus,LX470,2006.0,4.7,234,4WD,286000,1700000,Нижний Новгород,бензин,АКПП
51836,https://chelyabinsk.drom.ru/lexus/rx350/49151076.html,Lexus,RX350,2007.0,3.5,276,4WD,189000,1150000,Челябинск,бензин,АКПП
51837,https://novokuznetsk.drom.ru/lexus/lx470/49150795.html,Lexus,LX470,2006.0,4.7,234,4WD,255000,2150000,Новокузнецк,бензин,АКПП
51838,https://chelyabinsk.drom.ru/lexus/ls600hl/49150737.html,Lexus,LS600hL,2008.0,5.0,394,4WD,170000,1400000,Челябинск,бензин,вариатор
51839,https://ekaterinburg.drom.ru/lexus/rx350/49150179.html,Lexus,RX350,2008.0,3.5,276,4WD,270000,1230000,Екатеринбург,бензин,АКПП
51840,https://artem.drom.ru/lexus/es350/46143485.html,Lexus,ES350,2007.0,3.5,277,передний,125000,1050000,Артём,бензин,АКПП
51841,https://novosibirsk.drom.ru/lexus/rx330/49150497.html,Lexus,RX330,2005.0,3.3,230,4WD,153000,1367000,Новосибирск,бензин,АКПП
51842,https://nizhnevartovsk.drom.ru/lexus/gs450h/49150440.html,Lexus,GS450h,2008.0,3.5,296,задний,233069,1340000,Нижневартовск,бензин,вариатор
51843,https://tomsk.drom.ru/lexus/rx350/48800839.html,Lexus,RX350,2009.0,3.5,277,4WD,161000,1600000,Томск,бензин,АКПП
51844,https://tyumen.drom.ru/lexus/gs430/49150223.html,Lexus,GS430,2006.0,4.3,283,задний,210000,1200000,Тюмень,бензин,АКПП
51845,https://bratsk.drom.ru/lexus/is250/49150176.html,Lexus,IS250,2006.0,2.5,208,задний,186500,1700000,Братск,бензин,АКПП
51846,https://achinsk.drom.ru/lexus/is250/49149595.html,Lexus,IS250,2006.0,2.5,208,задний,267000,1150000,Ачинск,бензин,АКПП
51847,https://spb.drom.ru/lexus/rx350/49149351.html,Lexus,RX350,2007.0,3.5,276,4WD,210900,1039000,Санкт-Петербург,бензин,АКПП
51848,https://omsk.drom.ru/lexus/rx350/49148890.html,Lexus,RX350,2006.0,3.5,276,4WD,245463,750000,Омск,бензин,АКПП
51849,https://moscow.drom.ru/lexus/ls600hl/45833311.html,Lexus,LS600hL,2008.0,5.0,394,4WD,273000,1390000,Москва,бензин,вариатор
51850,https://himki.drom.ru/lexus/gs450h/45552053.html,Lexus,GS450h,2008.0,3.5,296,задний,220000,1000000,Химки,бензин,вариатор
51851,https://irkutsk.drom.ru/lexus/gs430/45357489.html,Lexus,GS430,2005.0,4.3,283,задний,47000,1750000,Иркутск,бензин,АКПП
51852,https://komsomolsk.drom.ru/lexus/rx350/44954918.html,Lexus,RX350,2006.0,3.5,276,4WD,259000,1140000,Комсомольск-на-Амуре,бензин,АКПП
51853,https://nefteyugansk.drom.ru/lexus/is250/44071889.html,Lexus,IS250,2005.0,2.5,208,задний,200000,960000,Нефтеюганск,бензин,АКПП
51854,https://tyumen.drom.ru/lexus/ls600hl/41849377.html,Lexus,LS600hL,2008.0,5.0,394,4WD,250000,1800000,Тюмень,бензин,вариатор
51855,https://irkutsk.drom.ru/lexus/rx350/41937713.html,Lexus,RX350,2007.0,3.5,276,4WD,225000,1150000,Иркутск,бензин,АКПП
51856,https://krasnodar.drom.ru/lexus/gx470/49163187.html,Lexus,GX470,2005.0,4.7,270,4WD,91600,1950000,Краснодар,бензин,АКПП
51857,https://novosibirsk.drom.ru/lexus/gs450h/48859482.html,Lexus,GS450h,2007.0,3.5,296,задний,178000,840000,Новосибирск,бензин,вариатор
51858,https://barnaul.drom.ru/lexus/rx350/47460370.html,Lexus,RX350,2006.0,3.5,276,4WD,180000,1385000,Барнаул,бензин,АКПП
51859,https://tomsk.drom.ru/lexus/rx350/49162210.html,Lexus,RX350,2008.0,3.5,276,4WD,240000,1250000,Томск,бензин,АКПП
51860,https://chita.drom.ru/lexus/gs430/48269108.html,Lexus,GS430,2006.0,4.3,280,задний,200000,600000,Чита,бензин,АКПП
51861,https://nizhnevartovsk.drom.ru/lexus/gs300/47486535.html,Lexus,GS300,2007.0,3.0,249,задний,180000,1050000,Нижневартовск,бензин,АКПП
51862,https://novosibirsk.drom.ru/lexus/rx330/45753331.html,Lexus,RX330,2005.0,3.3,230,4WD,286000,1120000,Новосибирск,бензин,АКПП
51863,https://alupka.drom.ru/lexus/is250/49161530.html,Lexus,IS250,2006.0,2.5,208,задний,290000,770000,Алупка,бензин,АКПП
51864,https://tyumen.drom.ru/lexus/gs300/48912543.html,Lexus,GS300,2005.0,3.0,249,задний,115000,970000,Тюмень,бензин,АКПП
51866,https://ulan-ude.drom.ru/lexus/gs300/48480640.html,Lexus,GS300,2007.0,3.0,249,задний,230000,850000,Улан-Удэ,бензин,АКПП
51867,https://krasnoyarsk.drom.ru/lexus/rx350/48802855.html,Lexus,RX350,2006.0,3.5,276,4WD,135000,997000,Красноярск,бензин,АКПП
51869,https://blagoveshchensk.drom.ru/lexus/rx350/48741913.html,Lexus,RX350,2006.0,3.5,276,4WD,220000,1100000,Благовещенск,бензин,АКПП
51870,https://ulan-ude.drom.ru/lexus/rx300/47981004.html,Lexus,RX300,2005.0,3.0,204,4WD,300000,950000,Улан-Удэ,бензин,АКПП
51871,https://novosibirsk.drom.ru/lexus/rx330/49099270.html,Lexus,RX330,2005.0,3.3,230,4WD,150,1090000,Новосибирск,бензин,АКПП
51872,https://novokuznetsk.drom.ru/lexus/rx350/47947986.html,Lexus,RX350,2007.0,3.5,276,4WD,211100,1295000,Новокузнецк,бензин,АКПП
51873,https://magadan.drom.ru/lexus/lx570/48422519.html,Lexus,LX570,2008.0,5.7,367,4WD,222115,2700000,Магадан,бензин,АКПП
51874,https://tomsk.drom.ru/lexus/rx350/48269899.html,Lexus,RX350,2007.0,3.5,276,4WD,252000,1159000,Томск,бензин,АКПП
51875,https://moscow.drom.ru/lexus/lx470/46728596.html,Lexus,LX470,2007.0,4.7,275,4WD,179625,2100000,Москва,бензин,автомат
51876,https://yakutsk.drom.ru/lexus/rx350/48695513.html,Lexus,RX350,2008.0,3.5,276,4WD,182000,1200000,Якутск,бензин,АКПП
51877,https://krasnoyarsk.drom.ru/lexus/rx330/47568665.html,Lexus,RX330,2005.0,3.3,231,передний,250000,1099000,Красноярск,бензин,автомат
51878,https://komsomolsk.drom.ru/lexus/gs300/46719338.html,Lexus,GS300,2006.0,3.0,249,задний,198000,670000,Комсомольск-на-Амуре,бензин,АКПП
51879,https://ulan-ude.drom.ru/lexus/rx400h/47232370.html,Lexus,RX400h,2007.0,3.3,211,4WD,220,1400000,Улан-Удэ,бензин,вариатор
51880,https://vladivostok.drom.ru/lexus/gs350/49152087.html,Lexus,GS350,2006.0,3.5,315,задний,108000,565000,Владивосток,бензин,АКПП
51881,https://barnaul.drom.ru/lexus/rx350/49152077.html,Lexus,RX350,2007.0,3.5,276,4WD,312691,1350000,Барнаул,бензин,АКПП
51882,https://yuzhno-sakhalinsk.drom.ru/lexus/rx350/49152059.html,Lexus,RX350,2006.0,3.5,276,4WD,200000,1000000,Южно-Сахалинск,бензин,АКПП
51883,https://sochi.drom.ru/lexus/gx470/48827243.html,Lexus,GX470,2008.0,4.7,263,4WD,225000,2650000,Сочи,бензин,АКПП
51884,https://irkutsk.drom.ru/lexus/gs450h/48822716.html,Lexus,GS450h,2008.0,3.5,296,задний,193000,1450000,Иркутск,бензин,вариатор
51885,https://chita.drom.ru/lexus/rx350/48820721.html,Lexus,RX350,2006.0,3.5,276,4WD,248000,1050000,Чита,бензин,АКПП
51886,https://komsomolsk.drom.ru/lexus/is250/48819343.html,Lexus,IS250,2006.0,2.5,208,задний,330000,980000,Комсомольск-на-Амуре,бензин,АКПП
51887,https://uglegorsk.drom.ru/lexus/lx570/48818374.html,Lexus,LX570,2008.0,5.7,383,4WD,195463,3000000,Углегорск,бензин,АКПП
51888,https://komsomolsk.drom.ru/lexus/rx350/48554899.html,Lexus,RX350,2008.0,3.5,277,4WD,68000,1430000,Комсомольск-на-Амуре,бензин,АКПП
51889,https://irkutsk.drom.ru/lexus/rx350/49153670.html,Lexus,RX350,2006.0,3.5,276,4WD,337000,1100000,Иркутск,бензин,АКПП
51890,https://angarsk.drom.ru/lexus/rx350/49153625.html,Lexus,RX350,2006.0,3.5,276,4WD,264000,800000,Ангарск,бензин,АКПП
51891,https://tomsk.drom.ru/lexus/rx350/48681915.html,Lexus,RX350,2007.0,3.5,276,4WD,179000,1149000,Томск,бензин,АКПП
51892,https://novosibirsk.drom.ru/lexus/rx400h/45571369.html,Lexus,RX400h,2005.0,3.3,211,4WD,250315,1240000,Новосибирск,бензин,вариатор
51893,https://novosibirsk.drom.ru/lexus/rx350/48180807.html,Lexus,RX350,2009.0,3.5,277,4WD,144000,1750000,Новосибирск,бензин,АКПП
51894,https://chelyabinsk.drom.ru/lexus/rx350/45754412.html,Lexus,RX350,2007.0,3.5,276,4WD,171000,949000,Челябинск,бензин,АКПП
51895,https://novosibirsk.drom.ru/lexus/rx350/48659677.html,Lexus,RX350,2008.0,3.5,276,4WD,286929,1099000,Новосибирск,бензин,АКПП
51896,https://novosibirsk.drom.ru/lexus/rx350/49153323.html,Lexus,RX350,2009.0,3.5,277,4WD,224742,1700000,Новосибирск,бензин,АКПП
51897,https://tomsk.drom.ru/lexus/rx350/46465958.html,Lexus,RX350,2008.0,3.5,276,4WD,198000,1208000,Томск,бензин,АКПП
51898,https://novosibirsk.drom.ru/lexus/rx350/48357752.html,Lexus,RX350,2007.0,3.5,276,4WD,265929,1037000,Новосибирск,бензин,АКПП
51899,https://novosibirsk.drom.ru/lexus/rx350/49105785.html,Lexus,RX350,2007.0,3.5,276,4WD,179809,1299000,Новосибирск,бензин,АКПП
51900,https://novosibirsk.drom.ru/lexus/rx350/45861885.html,Lexus,RX350,2006.0,3.5,276,4WD,222686,1175000,Новосибирск,бензин,АКПП
51901,https://novosibirsk.drom.ru/lexus/rx350/46374694.html,Lexus,RX350,2008.0,3.5,276,4WD,215205,1345000,Новосибирск,бензин,АКПП
51902,https://novosibirsk.drom.ru/lexus/ls460/48462902.html,Lexus,LS460,2008.0,4.6,367,4WD,190411,1070000,Новосибирск,бензин,автомат
51903,https://barnaul.drom.ru/lexus/rx300/48995040.html,Lexus,RX300,2005.0,3.0,204,4WD,215000,1110200,Барнаул,бензин,АКПП
51904,https://irkutsk.drom.ru/lexus/gs300/49152963.html,Lexus,GS300,2007.0,3.0,249,задний,213500,1250000,Иркутск,бензин,АКПП
51905,https://komsomolsk.drom.ru/lexus/rx350/48684435.html,Lexus,RX350,2007.0,3.5,276,4WD,290000,890000,Комсомольск-на-Амуре,бензин,АКПП
51906,https://habarovsk.drom.ru/lexus/lx570/48941819.html,Lexus,LX570,2008.0,5.7,367,4WD,171000,2800000,Хабаровск,бензин,АКПП
51907,https://barnaul.drom.ru/lexus/rx330/49018711.html,Lexus,RX330,2005.0,3.3,230,4WD,259000,1349000,Барнаул,бензин,АКПП
51908,https://tomsk.drom.ru/lexus/gs300/48981063.html,Lexus,GS300,2008.0,3.0,249,задний,284000,979000,Томск,бензин,АКПП
51909,https://yuzhno-sakhalinsk.drom.ru/lexus/rx350/48139604.html,Lexus,RX350,2008.0,3.5,276,4WD,180000,980000,Южно-Сахалинск,бензин,АКПП
51910,https://omsk.drom.ru/lexus/ls460/48138006.html,Lexus,LS460,2006.0,4.6,380,задний,210000,800000,Омск,бензин,АКПП
51911,https://iskitim.drom.ru/lexus/rx350/48035875.html,Lexus,RX350,2006.0,3.5,276,4WD,183803,1250000,Искитим,бензин,АКПП
51912,https://usoliye-sibirskoe.drom.ru/lexus/rx300/48042626.html,Lexus,RX300,2005.0,3.0,204,4WD,293000,1050000,Усолье-Сибирское,бензин,АКПП
51913,https://ussuriisk.drom.ru/lexus/rx350/47964362.html,Lexus,RX350,2008.0,3.5,276,4WD,118000,1150000,Уссурийск,бензин,АКПП
51914,https://habarovsk.drom.ru/lexus/rx450h/47806002.html,Lexus,RX450h,2009.0,3.5,249,4WD,232000,1600000,Хабаровск,бензин,вариатор
51915,https://irkutsk.drom.ru/lexus/gs300/47805365.html,Lexus,GS300,2006.0,3.0,249,задний,302000,1060000,Иркутск,бензин,АКПП
51916,https://nazarovo.drom.ru/lexus/is250/47803867.html,Lexus,IS250,2008.0,2.5,208,задний,280000,1100000,Назарово,бензин,АКПП
51917,https://krasnoyarsk.drom.ru/lexus/lx570/47799004.html,Lexus,LX570,2008.0,5.7,367,4WD,282000,2300000,Красноярск,бензин,АКПП
51918,https://vladivostok.drom.ru/lexus/rx400h/47793846.html,Lexus,RX400h,2008.0,3.3,211,4WD,166600,1400000,Владивосток,бензин,вариатор
51919,https://vladivostok.drom.ru/lexus/gs450h/47686950.html,Lexus,GS450h,2008.0,3.5,296,задний,220000,970000,Владивосток,бензин,вариатор
51920,https://habarovsk.drom.ru/lexus/gx470/47473399.html,Lexus,GX470,2005.0,4.7,270,4WD,132000,1960000,Хабаровск,бензин,АКПП
51921,https://habarovsk.drom.ru/lexus/ls600h/47472621.html,Lexus,LS600h,2007.0,5.0,394,4WD,297000,1550000,Хабаровск,бензин,АКПП
51922,https://blagoveshchensk.drom.ru/lexus/gx470/47466182.html,Lexus,GX470,2005.0,4.7,238,4WD,107700,1750000,Благовещенск,бензин,автомат
51923,https://magadan.drom.ru/lexus/lx570/47121924.html,Lexus,LX570,2008.0,5.7,383,4WD,160000,2900000,Магадан,бензин,АКПП
51924,https://novosibirsk.drom.ru/lexus/rx350/47046458.html,Lexus,RX350,2008.0,3.5,276,4WD,145000,1400000,Новосибирск,бензин,АКПП
51925,https://yakutsk.drom.ru/lexus/gx470/46896738.html,Lexus,GX470,2005.0,4.7,270,4WD,198228,1600000,Якутск,бензин,АКПП
51926,https://novosibirsk.drom.ru/lexus/rx350/46238888.html,Lexus,RX350,2007.0,3.5,276,4WD,261000,1295000,Новосибирск,бензин,АКПП
51927,https://petropavlovsk-kamchatskiy.drom.ru/lexus/gx470/46202803.html,Lexus,GX470,2005.0,4.7,263,4WD,170500,1820000,Петропавловск-Камчатский,бензин,АКПП
51928,https://barnaul.drom.ru/lexus/rx300/46046261.html,Lexus,RX300,2005.0,3.0,204,4WD,179400,1150000,Барнаул,бензин,АКПП
51929,https://pyt-yah.drom.ru/lexus/ls460/48835682.html,Lexus,LS460,2006.0,4.6,380,задний,139000,790000,Пыть-Ях,бензин,АКПП
51930,https://moscow.drom.ru/lexus/rx350/48834438.html,Lexus,RX350,2007.0,3.5,276,4WD,179825,990000,Москва,бензин,АКПП
51931,https://megion.drom.ru/lexus/gs300/48830900.html,Lexus,GS300,2005.0,3.0,249,задний,197000,950000,Мегион,бензин,АКПП
51932,https://temryuk.drom.ru/lexus/is250/48829140.html,Lexus,IS250,2008.0,2.5,208,задний,164000,1150000,Темрюк,бензин,АКПП
51933,https://krasnoyarsk.drom.ru/lexus/is250/48828896.html,Lexus,IS250,2007.0,2.5,208,задний,290000,1128000,Красноярск,бензин,АКПП
51934,https://ulan-ude.drom.ru/lexus/rx350/48636491.html,Lexus,RX350,2008.0,3.5,276,4WD,216000,1070000,Улан-Удэ,бензин,АКПП
